operacion_id,ciudad,uso_suelo,superficie_m2,frente_m,dist_centro_km,dist_vialidad_m,densidad_comercios_1km,nivel_socioeconomico,esquina,cus,fecha,anio,anios_desde_inicio,precio_m2_nominal,precio_total_nominal,y,pred_base,pred_lineal,pred_boosting,lo,hi,entrenado_hasta,n_entrenamiento
OP-02247,Leon,Oficinas,7528.2,101.4,7.69,135.0,120.0,3,0,2.8,2024-10-22,2024,6,10693.24,80500849.37,9.31439486859425,9.461238048644772,9.232852354846314,9.158915784074106,8.902144875282692,9.591082357247343,2023,1954
OP-02248,Queretaro,Oficinas,3819.3,51.5,6.42,149.0,151.0,4,0,1.77,2024-10-23,2024,6,12337.59,47120957.49,9.45743380204751,9.48502097873255,9.54060350836339,9.418841779090684,9.27762421583166,9.820371137085646,2023,1954
OP-02249,Merida,Comercial,250.0,11.6,4.33,484.0,346.0,2,0,2.03,2024-10-24,2024,6,31198.24,7799560.0,10.385144785449597,10.01128998728121,10.319089084366556,10.405686872408408,10.021183363877237,10.62687208052761,2023,1954
OP-02250,Aguascalientes,Habitacional,250.0,18.3,5.05,357.0,232.0,4,1,0.84,2024-10-25,2024,6,6556.56,1639140.0,8.825249177653134,8.490767553575104,9.003799117667853,8.763700533002488,8.752472608252955,9.27539958449973,2023,1954
OP-02251,Puebla,Mixto,17993.3,179.7,7.44,146.0,97.0,5,0,1.54,2024-11-01,2024,6,4398.31,79140111.32,8.426003478715007,8.72249206027435,8.66852300327028,8.460722600965015,8.376973722648684,9.014944701158482,2023,1954
OP-02252,Puebla,Oficinas,5007.9,91.6,6.48,377.0,224.0,4,0,2.64,2024-11-01,2024,6,10928.61,54729386.02,9.336167223664402,9.444718606822263,9.356232493263315,9.476523277834351,9.044527850226824,9.703057662463848,2023,1954
OP-02253,Merida,Mixto,863.8,32.2,3.56,869.0,439.0,4,0,2.99,2024-11-03,2024,6,20663.48,17849114.02,9.973150993421235,9.345443099322672,10.013106453566404,9.98411643758448,9.628873455364628,10.378913497763525,2023,1954
OP-02254,Leon,Comercial,1218.3,31.8,6.43,391.0,112.0,2,1,0.89,2024-11-03,2024,6,12577.65,15323351.0,9.476704531852349,9.572286919537161,9.375694467194764,9.128758803051669,9.088637689953542,9.70901318362269,2023,1954
OP-02255,Leon,Comercial,1769.4,30.5,1.69,325.0,571.0,3,0,1.14,2024-11-05,2024,6,25747.56,45557732.66,10.193122967820125,9.572286919537161,9.990678617320894,9.598120784948698,9.670543214428903,10.350468241722321,2023,1954
OP-02256,Queretaro,Comercial,2328.3,60.4,3.27,306.0,600.0,2,0,2.04,2024-11-05,2024,6,28412.15,66152008.85,10.2915999730627,9.68955836198272,10.021644053778155,10.391896016159748,9.711255355784116,10.352708783473526,2023,1954
OP-02257,Leon,Industrial,6464.1,97.3,1.37,776.0,344.0,5,0,1.75,2024-11-07,2024,6,5299.63,34257338.28,8.612420109282086,8.07491989766861,8.738711659942576,8.8517318148412,8.362150747436262,9.143140858521297,2023,1954
OP-02258,Puebla,Oficinas,437.8,25.3,9.9,263.0,25.0,3,0,2.0,2024-11-09,2024,6,11398.29,4990171.36,9.378246446631014,9.444718606822263,9.104303196591161,9.101937556883804,8.782746980531927,9.478826966362211,2023,1954
OP-02259,Aguascalientes,Comercial,1105.9,28.5,0.74,1053.0,140.0,5,0,3.58,2024-11-09,2024,6,35901.22,39703159.2,10.525554380685412,9.379211718121132,10.46527753014755,10.32190578740033,10.166907427108411,10.793028925875367,2023,1954
OP-02260,Leon,Comercial,2364.3,50.9,0.52,199.0,439.0,2,1,3.5,2024-11-10,2024,6,55902.31,132169831.53,10.968388805581425,9.572286919537161,10.634642732856463,10.768280409523367,10.31324129066919,11.003733778722829,2023,1954
OP-02261,Leon,Oficinas,1018.0,46.1,7.68,657.0,88.0,4,0,4.07,2024-11-11,2024,6,10120.05,10302210.9,9.259301707040265,9.461238048644772,9.624514513247776,9.523238724976542,9.303644789828962,9.958256910305607,2023,1954
OP-02262,Merida,Habitacional,250.0,15.4,5.46,426.0,105.0,3,0,1.25,2024-11-13,2024,6,9602.62,2400655.0,9.206819080387167,9.039704490632934,9.220131474844475,9.23739745178024,8.88866361026204,9.562715070405957,2023,1954
OP-02263,Queretaro,Industrial,18938.7,146.5,2.31,1439.0,415.0,4,0,1.17,2024-11-15,2024,6,5531.53,104759987.21,8.655247552443495,8.233928153748083,8.47590181515056,8.333752303682239,8.07545932591366,8.886004634213663,2023,1954
OP-02264,Puebla,Habitacional,954.8,30.8,5.4,364.0,490.0,3,0,1.69,2024-11-16,2024,6,2080.65,1986604.62,7.677463447376961,8.415642839491644,8.818655003701851,8.668258489107789,8.512612263868485,9.17465022241385,2023,1954
OP-02265,Puebla,Comercial,13952.1,161.0,1.42,157.0,335.0,3,0,3.34,2024-11-17,2024,6,26609.83,371263009.14,10.226063798875156,9.4212876095489,9.973257704440122,10.217947086802935,9.654704605696287,10.358370903782118,2023,1954
OP-02266,Puebla,Oficinas,1487.8,30.6,6.42,679.0,58.0,4,1,2.11,2024-11-17,2024,6,9384.9,13962854.22,9.183885117162381,9.444718606822263,9.323387591980453,9.365950824879725,9.015021459201837,9.677415642154195,2023,1954
OP-02267,Aguascalientes,Mixto,809.7,36.8,0.91,440.0,418.0,4,0,2.02,2024-11-19,2024,6,19272.45,15604902.76,9.903459717459388,8.766897514663887,9.798394264804504,9.84815669112559,9.51238527177669,10.094194864392048,2023,1954
OP-02268,Queretaro,Habitacional,1268.5,30.4,4.81,42.0,99.0,4,0,2.13,2024-11-20,2024,6,9261.51,11748225.44,9.17065020480045,8.686865609839609,9.108980432996994,8.978681584869966,8.876309698378359,9.385519941504606,2023,1954
OP-02269,Queretaro,Habitacional,989.4,31.4,6.39,79.0,93.0,5,0,1.13,2024-11-20,2024,6,7019.8,6945390.12,8.89351783008507,8.686865609839609,8.996950781128358,8.750794249371692,8.797404609664271,9.233748747181698,2023,1954
OP-02270,Queretaro,Industrial,5161.8,87.7,6.3,724.0,126.0,3,0,0.89,2024-11-26,2024,6,2510.65,12959473.17,7.865324786243382,8.233928153748083,8.062443555488652,7.947357843461947,7.735764933784526,8.41218066946039,2023,1954
OP-02271,Queretaro,Habitacional,2964.3,34.5,10.9,142.0,88.0,2,0,0.67,2024-11-26,2024,6,4773.08,14148841.04,8.50777490131198,8.686865609839609,8.317394888944602,8.310083268044744,8.117566250216127,8.559678107441238,2023,1954
OP-02272,Culiacan,Habitacional,1683.8,48.6,3.39,251.0,235.0,4,0,2.02,2024-11-27,2024,6,6135.46,10330887.55,8.758868157458833,8.361891755309216,8.928936440844915,8.749305338742177,8.654418226753576,9.276702081782487,2023,1954
OP-02273,Aguascalientes,Comercial,900.6,33.7,2.73,931.0,369.0,3,0,3.4,2024-11-27,2024,6,23845.6,21475347.36,10.116382816423169,9.379211718121132,10.050616898843243,10.107635488041995,9.696414320957084,10.421197444490405,2023,1954
OP-02274,Aguascalientes,Oficinas,312.3,11.3,6.78,647.0,131.0,3,0,1.67,2024-12-01,2024,6,11314.17,3533415.29,9.370839024921729,9.326968949502144,9.332284501771884,9.344421992773333,9.00756303982525,9.667801792753615,2023,1954
OP-02275,Culiacan,Habitacional,972.8,33.3,6.29,785.0,133.0,2,0,1.85,2024-12-03,2024,6,4647.01,4520611.33,8.481007104508189,8.361891755309216,8.445010932841083,8.511230705638464,8.156498373281055,8.803519102717148,2023,1954
OP-02276,Culiacan,Comercial,1008.7,21.1,9.83,1028.0,60.0,5,0,2.34,2024-12-03,2024,6,11737.6,11839717.12,9.407580466681589,9.266519967874554,9.407567424652349,9.171334908813872,9.115385853003959,9.776609709818215,2023,1954
OP-02277,Queretaro,Habitacional,6742.2,58.8,4.02,429.0,314.0,3,0,1.48,2024-12-04,2024,6,6042.22,40737855.68,8.743554596567453,8.686865609839609,8.853767479170626,8.792986866358152,8.49756359613865,9.234162830479274,2023,1954
OP-02278,Culiacan,Comercial,3081.2,37.9,4.42,235.0,512.0,3,0,2.55,2024-12-04,2024,6,20009.09,61652008.11,9.94096977278184,9.266519967874554,9.732378620902152,9.562441942774853,9.426637299929354,10.11595138323759,2023,1954
OP-02279,Merida,Mixto,7193.6,70.8,19.05,769.0,38.0,3,0,1.11,2024-12-04,2024,6,5964.22,42904212.99,8.73056138669847,9.345443099322672,8.60219135706818,8.967824754254028,8.100073766324893,9.10462541746233,2023,1954
OP-02280,Merida,Habitacional,2815.7,55.9,10.91,458.0,97.0,5,0,0.78,2024-12-05,2024,6,7890.88,22218350.82,9.010490764706882,9.039704490632934,8.856835347091543,8.928698637077224,8.557835524164458,9.160403851172783,2023,1954
OP-02281,Culiacan,Habitacional,5978.9,64.3,2.7,316.0,380.0,3,0,1.25,2024-12-05,2024,6,3428.53,20498838.02,8.176914700367984,8.361891755309216,8.70044300726237,8.470727586722404,8.367673343931537,9.10684964496034,2023,1954
OP-02282,Leon,Habitacional,1836.4,53.6,6.13,611.0,202.0,3,0,1.65,2024-12-06,2024,6,5157.55,9471324.82,8.585244763017453,8.568815092369345,8.629952766750266,8.629004708126612,8.320577245857024,8.967312370214835,2023,1954
OP-02283,Aguascalientes,Habitacional,7950.0,65.4,0.57,838.0,123.0,3,1,1.4,2024-12-07,2024,6,9525.66,75728997.0,9.198772312432503,8.490767553575104,9.066546977413925,9.252721335924816,8.726885161354705,9.440253009898075,2023,1954
OP-02284,Queretaro,Mixto,2531.8,41.3,15.01,180.0,57.0,3,1,0.52,2024-12-07,2024,6,7149.41,18100876.24,8.911812938300333,9.087282353380674,8.68696558057254,8.593432917114617,8.27727324145543,9.125181075371954,2023,1954
OP-02285,Culiacan,Habitacional,4094.5,50.0,6.09,169.0,122.0,3,0,0.87,2024-12-12,2024,6,1677.55,6868728.48,7.462117498160505,8.361891755309216,8.311370574868816,8.291241343005577,8.058698513354846,8.65011471457928,2023,1954
OP-02286,Aguascalientes,Habitacional,3911.0,54.9,6.91,339.0,121.0,3,0,1.77,2024-12-12,2024,6,4842.13,18937570.43,8.522137809046892,8.490767553575104,8.406752484431811,8.358605873104274,8.09915140130295,8.744888411952594,2023,1954
OP-02287,Leon,Comercial,7027.2,99.3,2.71,173.0,295.0,3,0,1.62,2024-12-14,2024,6,20906.79,146916194.69,9.984857089073024,9.572286919537161,9.693579608138288,9.807542566372446,9.379642493923761,10.050950546241381,2023,1954
OP-02288,Merida,Habitacional,2793.4,74.9,8.89,1132.0,154.0,3,0,1.02,2024-12-14,2024,6,6878.85,19215379.59,8.873234589292839,9.039704490632934,8.771504288797473,9.137387755365168,8.422346547261137,9.113347688831153,2023,1954
OP-02289,Aguascalientes,Comercial,2192.8,45.5,11.08,115.0,58.0,4,0,1.01,2024-12-15,2024,6,8415.87,18454319.74,9.07490231158968,9.379211718121132,9.157903145870891,8.999698040970534,8.818561352677797,9.54049136720284,2023,1954
OP-02290,Queretaro,Comercial,683.7,22.8,7.08,323.0,45.0,3,1,1.36,2024-12-16,2024,6,14444.15,9875465.36,9.615072590777897,9.68955836198272,9.68801487028539,9.618814551369582,9.394046146506453,10.02297879389229,2023,1954
OP-02291,Aguascalientes,Comercial,659.8,31.1,3.76,71.0,247.0,3,0,3.19,2024-12-17,2024,6,28157.12,18578067.78,10.282583355814046,9.379211718121132,10.023992940523245,9.83603655645626,9.749877781782406,10.335579998643869,2023,1954
OP-02292,Queretaro,Habitacional,1738.1,33.2,3.87,272.0,229.0,2,0,0.68,2024-12-17,2024,6,7263.76,12625141.26,8.927680703587283,8.686865609839609,8.79223909110508,8.753480811871825,8.542408933234363,9.073324805744733,2023,1954
OP-02293,Aguascalientes,Habitacional,2172.6,44.4,2.83,352.0,255.0,3,0,1.41,2024-12-22,2024,6,7156.61,15548450.89,8.91281950764777,8.490767553575104,8.794885964252536,8.720439538757272,8.535731558489589,9.08030004776286,2023,1954
OP-02294,Puebla,Comercial,1783.6,23.9,20.09,436.0,13.0,3,0,1.06,2024-12-22,2024,6,4263.49,7604360.76,8.394871176188111,9.4212876095489,8.711758704876452,8.598555956526464,8.332873770688728,9.169223579551158,2023,1954
OP-02295,Queretaro,Mixto,2368.7,54.2,1.32,356.0,213.0,3,0,1.55,2024-12-23,2024,6,15483.92,36676761.3,9.684585168560131,9.087282353380674,9.572247644368122,9.6737098466854,9.297677947346946,9.866339016197673,2023,1954
OP-02296,Queretaro,Habitacional,48559.3,207.6,5.26,74.0,210.0,3,1,1.32,2024-12-24,2024,6,6958.18,337884350.07,8.88470104837956,8.686865609839609,8.663053816959216,8.458099150095464,8.317625625860137,9.044044423530094,2023,1954
OP-02297,Aguascalientes,Comercial,355.1,26.1,7.01,796.0,164.0,2,0,1.52,2025-01-01,2025,7,13376.85,4750119.44,9.501280879956198,9.506738542642161,9.449959032724395,9.555196870450631,9.186803670460733,9.692381307495932,2024,2296
OP-02298,Queretaro,Oficinas,2156.3,48.2,4.31,118.0,172.0,4,0,3.35,2025-01-02,2025,7,20028.25,43186915.48,9.904899055896395,9.535008932426884,10.009331512610313,9.803139584857679,9.72316066937905,10.265854520129073,2024,2296
OP-02299,Culiacan,Mixto,2058.6,51.0,3.01,311.0,199.0,2,0,1.34,2025-01-02,2025,7,6796.41,13991089.63,8.824149810577715,8.80021479470084,8.935126513788793,9.006820928825691,8.648527903750345,9.222406945710631,2024,2296
OP-02300,Merida,Comercial,711.9,34.8,6.31,260.0,90.0,2,0,1.41,2025-01-03,2025,7,24124.55,17174267.14,10.09098527318348,10.069133719374548,9.894773019207292,10.027708077929592,9.61804916779936,10.14236171090963,2024,2296
OP-02301,Puebla,Comercial,3479.2,47.6,0.42,862.0,316.0,3,0,2.6,2025-01-04,2025,7,36589.21,127301179.43,10.507508667181648,9.456923799586635,10.287679232864942,10.243746035403086,9.910640572565486,10.68081504304194,2024,2296
OP-02302,Queretaro,Comercial,5425.6,88.2,0.76,950.0,500.0,4,0,2.9,2025-01-06,2025,7,52541.03,285066612.37,10.869349667158525,9.688040051340128,10.597610801046821,10.569011054517947,10.203112663106298,10.971829795706556,2024,2296
OP-02303,Leon,Habitacional,934.5,38.0,8.19,583.0,99.0,2,1,1.16,2025-01-06,2025,7,4504.7,4209642.15,8.412876575150241,8.574860546811559,8.503372759237154,8.403331935370986,8.226866007898568,8.777578996495297,2024,2296
OP-02304,Aguascalientes,Mixto,660.5,18.3,9.22,690.0,99.0,2,0,0.93,2025-01-07,2025,7,6217.75,4106823.88,8.73516338395645,8.825532531996377,8.583364683148226,8.490108706864746,8.291952860212177,8.837914269980967,2024,2296
OP-02305,Aguascalientes,Comercial,1799.7,37.9,2.41,147.0,305.0,4,0,3.7,2025-01-07,2025,7,32505.39,58499950.38,10.389161200720721,9.506738542642161,10.234839829289582,10.272367403407674,9.935115756971681,10.516107418773084,2024,2296
OP-02306,Puebla,Habitacional,1369.1,42.6,5.74,171.0,210.0,5,0,1.41,2025-01-07,2025,7,5982.66,8190859.81,8.696620564096856,8.380074286149737,8.839687231179843,8.702263951305103,8.571175369623038,9.111986341621662,2024,2296
OP-02307,Merida,Mixto,1901.7,45.1,4.59,80.0,367.0,4,0,1.86,2025-01-08,2025,7,17286.17,32873109.49,9.757662038812414,9.340053334829836,9.822462344892791,9.749072499518912,9.536444983496814,10.056550840160071,2024,2296
OP-02308,Queretaro,Oficinas,13503.7,139.1,8.3,390.0,53.0,3,0,2.15,2025-01-08,2025,7,9560.21,129098207.78,9.165364972331384,9.535008932426884,9.151610588787394,9.282051897941693,8.831686996305569,9.438470998949208,2024,2296
OP-02309,Merida,Habitacional,1105.6,37.1,2.35,700.0,527.0,3,0,1.16,2025-01-09,2025,7,14814.27,16378656.91,9.603346184409572,9.045620440161862,9.538854411611627,9.39901187287586,9.239023978606767,9.808833123369357,2024,2296
OP-02310,Culiacan,Oficinas,4182.0,51.7,2.07,466.0,241.0,2,1,4.16,2025-01-10,2025,7,19082.93,79804813.26,9.856549497153843,9.472710326702627,9.830938629985804,9.965139266113901,9.492678078749222,10.186506485901578,2024,2296
OP-02311,Leon,Comercial,8670.7,122.5,12.48,218.0,61.0,3,0,0.99,2025-01-17,2025,7,5937.26,51480200.28,8.689003026473312,9.572286919537161,8.948040624283555,8.832660821899697,8.468815713790107,9.409509104271876,2024,2296
OP-02312,Merida,Industrial,2121.7,30.7,6.13,319.0,187.0,4,0,1.24,2025-01-17,2025,7,5304.13,11253772.62,8.57624104136926,8.575382686892391,8.698083343152181,8.65315335972505,8.392855484666798,8.964304493110886,2024,2296
OP-02313,Leon,Oficinas,2336.1,61.0,3.32,548.0,160.0,3,0,3.74,2025-01-21,2025,7,13165.25,30755340.52,9.485336061495644,9.426613506425937,9.742855297064589,9.84777779414178,9.457860422517498,10.015323269680287,2024,2296
OP-02314,Aguascalientes,Habitacional,4828.5,65.2,3.21,1001.0,504.0,4,0,1.77,2025-01-21,2025,7,8250.49,39837490.96,9.018027871504371,8.529155633241755,8.896252783374111,8.718499296424824,8.551260143244953,9.216974283427884,2024,2296
OP-02315,Merida,Habitacional,1243.3,50.2,6.54,462.0,167.0,3,0,0.86,2025-01-21,2025,7,8861.54,11017552.68,9.089475843393487,9.045620440161862,9.034435084789632,9.137540022213475,8.74035152578013,9.297566697418775,2024,2296
OP-02316,Queretaro,Comercial,3278.2,73.2,6.92,337.0,127.0,2,0,2.14,2025-01-23,2025,7,13183.9,43219460.98,9.486751667169031,9.688040051340128,9.561127200513674,9.497878086201837,9.257936312640657,9.843703132542048,2024,2296
OP-02317,Queretaro,Habitacional,11604.3,97.4,9.4,59.0,114.0,3,0,1.15,2025-01-24,2025,7,4749.87,55118916.44,8.465872528233112,8.728400785796106,8.469959606836474,8.491831005631926,8.142442555568316,8.773975211747086,2024,2296
OP-02318,Culiacan,Mixto,510.5,21.0,23.47,155.0,5.0,2,0,0.62,2025-01-24,2025,7,3799.83,1939813.22,8.24271160787165,8.80021479470084,8.144158592090589,8.002865374043031,7.770578291575008,8.51584450844735,2024,2296
OP-02319,Merida,Habitacional,3979.6,75.7,9.22,94.0,75.0,2,0,0.94,2025-01-24,2025,7,6751.76,26869304.1,8.817558490620357,9.045620440161862,8.675211738953308,8.672933780595905,8.367144895967764,8.955250078308188,2024,2296
OP-02320,Leon,Comercial,8015.3,57.0,1.28,742.0,331.0,5,0,2.76,2025-01-25,2025,7,24771.23,198548839.82,10.1174381780935,9.572286919537161,10.20026437995098,10.244697918622911,9.860806329186246,10.526518405938084,2024,2296
OP-02321,Leon,Comercial,418.9,16.9,5.64,2415.0,143.0,3,1,2.13,2025-01-26,2025,7,17223.52,7214932.53,9.75403117056484,9.572286919537161,9.748493793912255,9.64388939544129,9.411942110954987,10.078283587324142,2024,2296
OP-02322,Aguascalientes,Mixto,1479.7,34.8,7.07,742.0,321.0,2,1,1.27,2025-01-27,2025,7,2507.39,3710184.98,7.826997650479028,8.825532531996377,8.90500891261207,8.84526682906579,8.625284714752663,9.147165739675941,2024,2296
OP-02323,Aguascalientes,Industrial,763.1,23.5,0.91,68.0,528.0,3,0,1.08,2025-02-01,2025,7,5571.96,4251962.68,8.625502156123032,8.006737455777095,8.956268913446156,8.735157122110838,8.658002821426535,9.233509751726096,2024,2296
OP-02324,Leon,Mixto,250.0,15.1,0.9,106.0,600.0,4,0,1.15,2025-02-03,2025,7,21713.69,5428422.5,9.985698216186249,8.987060458986909,10.036758782493646,9.850021511490933,9.694366506427173,10.353797180906056,2024,2296
OP-02325,Merida,Habitacional,1915.8,55.8,2.93,328.0,170.0,3,1,0.92,2025-02-03,2025,7,11946.31,22886740.7,9.388177723064375,9.045620440161862,9.359995715206871,9.353200259514404,9.043025920665938,9.651404761543565,2024,2296
OP-02326,Puebla,Habitacional,542.0,22.1,3.81,831.0,165.0,2,1,0.94,2025-02-04,2025,7,5207.94,2822703.48,8.557939663084714,8.380074286149737,8.696078524473869,8.582063021832086,8.414248258443806,8.99483550391205,2024,2296
OP-02327,Puebla,Oficinas,444.8,27.9,3.94,473.0,310.0,3,0,3.44,2025-02-04,2025,7,18401.76,8185102.85,9.820201591196613,9.395922393254072,9.852435419564003,9.92061315944581,9.590059069394757,10.117988593951742,2024,2296
OP-02328,Puebla,Habitacional,334.6,24.1,2.97,1008.0,344.0,4,0,1.07,2025-02-05,2025,7,5408.81,1809787.83,8.595784384613689,8.380074286149737,9.035382788998156,9.038072416807141,8.763379046939717,9.315528842153975,2024,2296
OP-02329,Culiacan,Mixto,4677.6,78.5,4.49,38.0,353.0,3,0,1.74,2025-02-06,2025,7,6563.4,30700959.84,8.7892640403538,8.80021479470084,9.042929567572124,8.857046113833803,8.745023265145663,9.335110438912166,2024,2296
OP-02330,Leon,Habitacional,44000.8,122.4,4.88,188.0,267.0,4,0,1.63,2025-02-06,2025,7,6325.95,278346860.76,8.752415499945645,8.574860546811559,8.533634615239405,8.52273681987585,8.240758041218896,8.811242793022295,2024,2296
OP-02331,Puebla,Mixto,14594.5,109.6,9.86,207.0,93.0,3,0,1.55,2025-02-10,2025,7,3696.63,53950466.54,8.215176872781305,8.732470879679958,8.412149117758883,8.292722329071147,8.143099809681646,8.668690097539455,2024,2296
OP-02332,Merida,Habitacional,1445.7,25.8,6.66,450.0,98.0,2,0,1.27,2025-02-10,2025,7,8221.67,11886068.32,9.014528630432446,9.045620440161862,8.875181734475213,8.87994757211746,8.62173361302989,9.103554855983779,2024,2296
OP-02333,Leon,Industrial,3919.1,34.5,4.51,609.0,183.0,4,1,0.48,2025-02-11,2025,7,3848.17,15081363.05,8.255352989603923,8.07491989766861,8.217696502059749,8.251487533878475,7.902652891497445,8.514920720648641,2024,2296
OP-02334,Leon,Habitacional,532.2,18.3,10.69,473.0,102.0,3,0,0.59,2025-02-12,2025,7,4140.71,2203685.86,8.32862254969987,8.574860546811559,8.398767685378742,8.445761448663772,8.09530192745453,8.692170361768012,2024,2296
OP-02335,Culiacan,Industrial,9009.3,60.5,2.02,124.0,368.0,3,0,0.8,2025-02-12,2025,7,2877.34,25922819.26,7.964621535227325,7.991338259552758,8.261669385326247,8.021528619130667,7.901815037398045,8.628865107597981,2024,2296
OP-02336,Culiacan,Comercial,1462.4,54.7,3.99,799.0,121.0,4,0,1.69,2025-02-15,2025,7,12478.46,18248499.9,9.43175923687343,9.407580466681589,9.577976294410263,9.570764695995596,9.30644057456646,9.85991693565469,2024,2296
OP-02337,Puebla,Habitacional,3291.1,40.7,8.26,99.0,198.0,4,1,0.51,2025-02-16,2025,7,4336.64,14272315.9,8.374855133703472,8.380074286149737,8.526680566753399,8.280703472002006,8.287263321979756,8.769285688233547,2024,2296
OP-02338,Queretaro,Industrial,5116.8,92.3,5.0,572.0,160.0,3,0,0.58,2025-02-17,2025,7,3823.02,19561628.74,8.24879596517632,8.248905455093652,8.172446451990053,8.214223421887864,7.868577399797404,8.447630466226501,2024,2296
OP-02339,Culiacan,Comercial,5245.0,97.3,3.58,253.0,177.0,3,0,2.72,2025-02-18,2025,7,10204.1,53520504.5,9.230544879292083,9.407580466681589,9.61704060728577,9.426383553138377,9.339808147909363,9.908961681907453,2024,2296
OP-02340,Culiacan,Industrial,2586.7,54.2,1.99,1028.0,600.0,4,0,0.78,2025-02-19,2025,7,4443.08,11492915.04,8.399103108625708,7.991338259552758,8.495497251940732,8.283830057189462,8.1288601535757,8.865854192762326,2024,2296
OP-02341,Culiacan,Comercial,721.6,28.4,1.05,144.0,529.0,3,0,2.65,2025-02-20,2025,7,31431.01,22680616.82,10.355550264178257,9.407580466681589,10.38629731026851,10.338035421810657,10.064006595096403,10.726900999086395,2024,2296
OP-02342,Culiacan,Habitacional,535.5,28.4,8.57,375.0,123.0,4,0,0.59,2025-02-20,2025,7,4326.8,2317001.4,8.372583517756135,8.367724887990494,8.498183567980199,8.522816159917365,8.230067677297138,8.777062139359801,2024,2296
OP-02343,Merida,Comercial,8241.7,81.4,3.75,531.0,432.0,2,0,1.03,2025-02-20,2025,7,25130.44,207117547.35,10.1318351393378,10.069133719374548,9.896880964969608,9.763300766853469,9.585463261561085,10.170753733189144,2024,2296
OP-02344,Aguascalientes,Mixto,884.1,26.0,1.56,139.0,408.0,4,1,1.88,2025-02-22,2025,7,19326.18,17086275.74,9.869215932393558,8.825532531996377,9.807073664779777,9.787656851521904,9.50099959049056,10.078522151869452,2024,2296
OP-02345,Queretaro,Comercial,2676.4,43.5,8.64,471.0,112.0,2,0,1.35,2025-02-24,2025,7,10469.9,28021640.36,9.256259752720593,9.688040051340128,9.366216897796173,9.243963249573666,9.084146682107498,9.624436562032372,2024,2296
OP-02346,Queretaro,Comercial,1649.6,38.2,2.65,488.0,194.0,1,0,4.48,2025-02-25,2025,7,27817.91,45888424.34,10.23343533684658,9.688040051340128,10.166696695810826,10.184965078703906,9.865891666569807,10.461898401684218,2024,2296
OP-02347,Queretaro,Industrial,3642.0,84.6,7.93,263.0,94.0,5,0,0.52,2025-03-02,2025,7,4679.93,17044305.06,8.451038431534874,8.248905455093652,8.240756332913161,8.187227602991433,7.968809124750905,8.478212548663027,2024,2296
OP-02348,Leon,Mixto,250.0,20.3,4.25,827.0,494.0,2,0,1.9,2025-03-03,2025,7,10781.34,2695335.0,9.285572141005014,8.987060458986909,9.362985745210636,9.458497992270066,9.076722080026773,9.626217259324118,2024,2296
OP-02349,Leon,Habitacional,1419.5,42.8,5.16,281.0,171.0,4,0,1.44,2025-03-04,2025,7,7205.7,10228491.15,8.882627658468047,8.574860546811559,8.819882448200113,8.600548763148982,8.545434535529036,9.084590908863177,2024,2296
OP-02350,Culiacan,Mixto,3315.0,46.4,3.78,227.0,261.0,4,0,1.77,2025-03-04,2025,7,7553.37,25039421.55,8.929749100271037,8.80021479470084,9.117963497496838,8.983394569685458,8.862739292690105,9.366806516876828,2024,2296
OP-02351,Puebla,Habitacional,2463.4,62.3,20.4,108.0,11.0,4,0,0.88,2025-03-06,2025,7,2676.71,6593807.41,7.892343707431815,8.380074286149737,7.980347079785478,8.050460663049687,7.567540193706869,8.398406523517798,2024,2296
OP-02352,Merida,Comercial,3238.1,77.0,6.85,580.0,134.0,2,1,2.48,2025-03-13,2025,7,27276.36,88323581.32,10.213775671969636,10.069133719374548,9.967275595762729,10.042670884418735,9.669248412582927,10.23839730880054,2024,2296
OP-02353,Leon,Habitacional,1609.9,40.9,7.76,402.0,133.0,2,0,0.56,2025-03-14,2025,7,4153.93,6687411.91,8.331810153066343,8.574860546811559,8.31256707360738,8.204324350211047,8.008275189847476,8.608713717654572,2024,2296
OP-02354,Queretaro,Industrial,2018.4,41.6,4.16,301.0,193.0,2,0,1.69,2025-03-17,2025,7,4748.2,9583766.88,8.465520877841568,8.248905455093652,8.436077260927986,8.459489659173821,8.152376211145004,8.699592740590067,2024,2296
OP-02355,Puebla,Mixto,1170.3,23.7,16.1,931.0,10.0,4,0,1.62,2025-03-18,2025,7,4211.65,4928893.99,8.34560977388478,8.732470879679958,8.415118740270268,8.583449484928192,8.017299468113015,8.802801270539023,2024,2296
OP-02356,Queretaro,Comercial,1828.0,44.9,8.51,210.0,63.0,3,1,1.77,2025-03-19,2025,7,16026.89,29297154.92,9.68202321555204,9.688040051340128,9.666743338064837,9.631603334392677,9.369717222415439,9.9431573444975,2024,2296
OP-02357,Merida,Habitacional,2851.3,55.3,5.26,99.0,195.0,3,0,1.02,2025-03-19,2025,7,12320.6,35129726.78,9.419027937200342,9.045620440161862,9.107239275197275,9.129861146672594,8.80858432397333,9.374972285865718,2024,2296
OP-02358,Queretaro,Mixto,769.5,26.5,5.83,101.0,241.0,4,0,1.44,2025-03-20,2025,7,11797.08,9077853.06,9.375607322203948,9.087282353380674,9.462640834732488,9.369889754517478,9.177707697154004,9.705534169713298,2024,2296
